customer_id,gender,senior_citizen,partner,dependents,tenure,age,contract,payment_method,internet_service,paperless_billing,online_security,tech_support,num_products,support_calls,monthly_charges,total_charges,churn
CUST-1932,Male,0,0,0,51,58,Month-to-Month,Electronic Check,No,1,1,1,2,1,117.07,5755.01,0
CUST-1933,Female,0,0,1,54,42,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1,2,9,97.35,5381.39,1
CUST-1934,Male,0,0,0,24,65,Month-to-Month,Mailed Check,Fiber Optic,0,0,1,2,3,118.01,2622.16,0
CUST-1935,Male,0,1,0,25,30,Two Year,Electronic Check,No,1,0,0,3,2,67.79,1566.45,0
CUST-1936,Female,0,0,0,71,26,One Year,Electronic Check,No,0,1,1,3,6,73.23,5062.62,1
CUST-1937,Male,0,1,1,52,30,Two Year,Mailed Check,DSL,0,0,0,3,7,36.83,1870.37,0
CUST-1938,Female,0,0,0,70,48,Two Year,Mailed Check,Fiber Optic,0,1,0,3,1,44.69,2952.67,0
CUST-1939,Male,0,1,0,33,58,Month-to-Month,Credit Card,DSL,1,1,0,3,9,103.85,3216.67,1
CUST-1940,Male,0,0,0,49,28,One Year,Bank Transfer,DSL,1,1,0,4,6,55.62,2585.92,1
CUST-1941,Female,0,1,1,29,21,One Year,Credit Card,Fiber Optic,0,0,0,3,7,102.68,3043.85,1
CUST-1942,Male,0,1,1,63,51,Two Year,Electronic Check,No,1,0,0,3,5,90.9,5395.89,1
CUST-1943,Male,0,1,1,22,55,Two Year,Mailed Check,DSL,0,0,0,3,5,37.72,861.36,1
CUST-1944,Male,0,1,0,26,63,One Year,Credit Card,No,1,1,0,3,9,70.74,1748.75,0
CUST-1945,Female,0,0,1,28,21,Month-to-Month,Electronic Check,No,0,1,1,2,0,87.74,2554.6,0
CUST-1946,Male,0,0,0,49,55,One Year,Bank Transfer,No,0,0,0,3,3,43.5,2166.81,0
CUST-1947,Male,0,1,1,71,36,Month-to-Month,Mailed Check,DSL,1,1,0,4,0,103.07,6750.73,0
CUST-1948,Male,0,1,0,49,23,One Year,Credit Card,No,1,1,1,4,3,74.48,3732.47,0
CUST-1949,Female,1,1,1,20,51,Two Year,Bank Transfer,DSL,1,1,1,4,1,36.52,636.92,0
CUST-1950,Female,1,0,0,63,35,Month-to-Month,Credit Card,Fiber Optic,1,0,1,1,4,78.3,5105.6,0
CUST-1951,Female,0,1,0,61,30,One Year,Electronic Check,DSL,1,1,1,2,9,119.97,7144.94,0
CUST-1952,Female,0,1,1,49,58,Month-to-Month,Bank Transfer,DSL,0,1,0,3,8,35.05,1478.52,0
CUST-1953,Female,0,0,0,71,40,Month-to-Month,Credit Card,Fiber Optic,0,0,1,1,9,101.68,7066.6,1
CUST-1954,Male,0,1,1,1,36,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1,3,2,40.73,42.56,0
CUST-1955,Female,0,1,1,13,62,One Year,Electronic Check,DSL,1,0,1,1,7,98.24,1103.38,0
CUST-1956,Female,0,0,0,51,28,Two Year,Bank Transfer,DSL,1,0,1,1,2,93.46,4580.27,0
CUST-1957,Male,0,1,0,56,18,Two Year,Credit Card,Fiber Optic,0,0,0,4,5,50.05,2801.56,0
CUST-1958,Female,1,1,1,62,41,Month-to-Month,Electronic Check,DSL,0,0,1,4,3,52.58,3299.25,1
CUST-1959,Male,0,0,1,32,24,Two Year,Mailed Check,No,0,1,1,1,7,99.25,2962.46,0
CUST-1960,Female,0,1,1,30,42,One Year,Credit Card,DSL,0,1,1,4,5,66.14,1767.59,0
CUST-1961,Male,0,0,0,29,38,Month-to-Month,Credit Card,DSL,1,1,1,1,7,93.08,2317.28,1
CUST-1962,Male,0,1,1,49,32,Month-to-Month,Electronic Check,Fiber Optic,0,1,0,2,0,34.8,1647.13,0
CUST-1963,Female,0,1,0,45,18,Month-to-Month,Electronic Check,Fiber Optic,1,0,1,4,5,105.26,4455.26,0
CUST-1964,Female,0,1,0,30,29,Two Year,Mailed Check,Fiber Optic,0,1,1,4,0,91.09,2841.32,0
CUST-1965,Male,0,1,1,16,24,One Year,Credit Card,DSL,1,0,1,4,0,110.69,1526.85,0
CUST-1966,Male,0,1,1,40,32,One Year,Electronic Check,No,1,0,0,2,7,33.24,1312.42,1
CUST-1967,Male,0,0,0,19,38,Month-to-Month,Mailed Check,Fiber Optic,1,1,1,1,6,79.3,1288.22,0
CUST-1968,Male,0,1,0,18,36,One Year,Mailed Check,DSL,1,1,1,3,2,79.91,1271.94,0
CUST-1969,Male,1,1,0,1,46,Month-to-Month,Electronic Check,Fiber Optic,0,0,0,4,5,55.35,52.07,1
CUST-1970,Male,0,0,0,47,42,Month-to-Month,Credit Card,No,0,0,1,1,8,65.85,2912.27,1
CUST-1971,Male,1,0,1,66,50,One Year,Bank Transfer,DSL,0,0,0,2,6,23.8,1550.6,0
CUST-1972,Female,0,1,0,38,66,Month-to-Month,Bank Transfer,DSL,1,0,0,3,2,94.59,3709.59,0
CUST-1973,Male,0,0,1,51,49,Two Year,Mailed Check,Fiber Optic,0,1,1,4,5,74.93,3736.62,0
CUST-1974,Female,0,1,1,63,66,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1,2,3,25.77,1689.6,0
CUST-1975,Female,0,0,1,4,52,One Year,Bank Transfer,Fiber Optic,0,1,0,2,2,88.08,361.59,0
CUST-1976,Male,1,0,0,1,61,Month-to-Month,Electronic Check,DSL,1,0,0,3,8,66.68,64.47,0
CUST-1977,Male,0,1,0,8,55,One Year,Mailed Check,DSL,1,0,1,1,9,23.45,190.74,1
CUST-1978,Female,0,0,1,29,43,Month-to-Month,Credit Card,Fiber Optic,1,0,0,4,1,116.96,3318.97,1
CUST-1979,Male,0,1,1,55,28,Month-to-Month,Mailed Check,DSL,0,1,0,4,0,114.91,5471.34,0
CUST-1980,Male,0,0,1,3,52,Two Year,Electronic Check,Fiber Optic,0,0,1,1,1,71.29,213.47,0
CUST-1981,Female,0,0,1,32,25,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0,1,6,29.37,816.7,0
CUST-1982,Female,0,0,0,10,63,Two Year,Credit Card,DSL,1,1,0,1,9,95.46,924.83,1
CUST-1983,Female,0,1,1,34,31,Two Year,Mailed Check,No,0,1,0,3,0,69.19,2330.18,0
CUST-1984,Male,0,1,0,55,27,Month-to-Month,Bank Transfer,No,1,0,0,3,5,50.24,2385.49,1
CUST-1985,Male,1,0,0,32,19,Month-to-Month,Mailed Check,Fiber Optic,1,1,0,4,6,69.14,1982.73,1
CUST-1986,Female,0,1,0,50,63,One Year,Credit Card,DSL,1,1,0,3,8,72.24,3731.68,0
CUST-1987,Male,0,1,0,7,26,Two Year,Mailed Check,DSL,1,0,1,2,7,76.27,519.62,0
CUST-1988,Female,0,1,1,8,20,Two Year,Mailed Check,Fiber Optic,0,0,0,4,5,64.12,461.28,0
CUST-1989,Male,0,0,0,65,38,Month-to-Month,Mailed Check,DSL,0,1,1,3,2,80.58,5175.56,0
CUST-1990,Female,0,1,1,57,43,One Year,Bank Transfer,No,1,1,1,1,7,111.87,6181.18,0
CUST-1991,Male,0,0,0,67,25,Month-to-Month,Credit Card,DSL,0,0,1,2,6,56.23,3580.23,0
CUST-1992,Female,0,0,1,59,65,Two Year,Credit Card,Fiber Optic,1,1,1,1,2,92.57,5708.7,0
CUST-1993,Male,0,0,1,54,19,Two Year,Bank Transfer,Fiber Optic,0,1,1,4,8,109.45,5831.64,1
CUST-1994,Male,0,0,1,67,23,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1,1,1,65.6,4065.95,0
CUST-1995,Female,0,0,1,51,45,Month-to-Month,Bank Transfer,DSL,1,0,1,3,2,64.35,3314.72,0
CUST-1996,Male,0,1,1,8,46,Month-to-Month,Electronic Check,Fiber Optic,1,1,1,3,1,80.21,658.95,0
CUST-1997,Male,0,1,0,34,43,Month-to-Month,Mailed Check,DSL,1,0,0,4,0,79.14,2354.53,0
CUST-1998,Female,1,0,1,35,42,Two Year,Mailed Check,No,1,0,1,1,3,100.66,3135.95,0
CUST-1999,Male,0,1,0,32,29,Month-to-Month,Credit Card,DSL,0,0,1,4,4,67.65,1933.7,0
